query_id,answer
Ud0TALFIbmhKT0i5,aacd227f140bbacb 9c9ba6bde0d16260 34f6c386267f3779 cc469242ac0e5aa4 9164a3c2586b633b a4c8a6fa2e6e8ea0 b61737a9cb21d9fc 686ce8fab2247185 1f2788cc1beb9387 7b16151e63835a52 1fd43bdf5811f574 d40468bf09de0bff 33e016410c0f69f8 9d540a780a93e230 34328a02661f6d4d d2365837138b94c6 627cf17cdef9714f 468354f55de9f5dc 853b984511354fd8 45c3628b1c26e3ec 37a80cd84c9124f0 37f6431089fa2aaf 8e8eeeb153bfe531 edd11b9d1474a68c 26fe80889f074a71 fc7b9dec34335d81 10ef080ceb6c373b 3e333fa65edb9e38 ac29f9d62abbd573 4b76ef41e6a9c87e d74bbed53cf1aa2c f0a81acdf512d5ba 581dc661d7098be1 453f898eb3ad8421 0b75eb56c0197691 34c20060bcf12f66 3959e356732c5b63 c063157730278827 b926835361218485 d0490552c1e4c5b3 1e64e773f91a353b 40f01d9111b9e845 4baa7d364adf5833 d2699ba497c23462 d96a81d6a9ce2694 b16324ca9260ed19 4b3eb16c199a7935 8c8d1c3c2e960382 612ceb1fa0fc450a 0813c64a328bfc98
TYC7uyul6STNYMeQ,a8a95668a9cb0a81 6dd5791de31269ab 7d52651a49cce061 c6bb8cf1a053fbd3 90f625e235fdf772 4cb6fa1abfc2db3d abac83a980b4ffd3 83d65e4ad866a34b 1ff5c7219363a9ff e4379215efd5d51d 3d2ba455aaec2211 7316c5e80a195e5f d64753b27bfbb4ec df750508c8d18778 42a764af8aad7420 7d4ef98dde627a4d 7d7901fc6710583b 300d5985e6bf19c7 47d000dfac18b67b 77f60ad5e7465cfc 8e4b80ef581fb24b ffc2baca0169b623 23e580967a29447b a6347ea66747e668 2847d798d19922a0 2b0afe9e9e1741f9 99475aacc084bbf7 20f2485611c2a32b d6d509d3f745b6ad 7a3472323e8ea28d 244f2e89d2c828d2 acf9f24395fde80b 126767b844599d77 f78f3a8bb01e6a4b 84d66720bd1f848a 1f35ad5a36a0aed9 0d8f22ecf4564689 75eddda73fd171ca 642025e8425e464b 046c1ec87d007096 aaa14fc9735c0d44 a948854f04fbff6d 9a75f66fb0cf76f9 017ed4914badbdb2 eea1cfe29940dd7e 40e774506e691dd5 cf73455811727b18 d3f6a679cc59acca 32f69c1432e095e3 11984ede92082b70
zKv4PGxMyccf0sAt,8ee390f9329197a1 046521c8e6d448e2 395d1d20899482bc 98836fdf8858fb10 3e7bf9392b8481e9 043cd2d33cae3059 ede388319601a16f 13f1e77ab32b3097 085027b71be28931 8d61e365c2dd5ebf d5d94bc759d2cac3 3e4b3841d36b2e82 0ae7dd25bf0c9143 46bce4eb63b1609f ffeb184f6e9622eb 402bc5b672cf4dc4 37dd383ed2a7fde9 89dca0c2a0a63b84 6d99dd3d6c9b950a bb815ba163682f7b 370308d5e5f1b390 c928debd9c9f8516 5e57dc7d5752ed71 6bb6211b3c226565 255a33fa42633496 66654f73c140a76c 61380d5eb95c8a5c ee7f6442657f5448 979688429b772235 9da8586754fe1e1a 0d5c3cb10274202f f8026d285a1b713c 5904228759d8cd96 a456ac4c9fd39580 64c95a53a7ea7fd8 c866931f511598d4 579a60471213c610 2fde514605f350b8 62a51ddf1c688f06 2cfb202ebf26ced1 29cf6d2d685e65b3 3b0cb3d86130f0f5 a75ed043285b1c5d 6cfd1cb1d9d44a89 43f8e3cac5971917 a3b07fb6d04cfcec 48a8bfcbcd6ca762 1ee30d4508b9f152 43aff2b88a515b22 cfde2071695fab71
NfByNaiDwyRs6NAT,f9ba88eebc266de7 88dad55bc9f701c3 8b03ea72c1a2ebf3 faa4c889bd5ec786 e26b884b8852ebe5 c21fa8a3d334856b 54cf34c62219cac1 c9ca04e3dd557f1e 46c6e475960d796e 011aff0f14c7bc40 a70dab6d7c6f8c65 9a8b740cd10050e7 3662e946f704bf44 a5b08fa6ede0c4c5 48f0270d40aa74ef 4c35323b36941a0f aa18cc2726f5dff9 d9d2a27c470056f3 70aed98ae911c3e9 e9fabc45819b9696 ec314647c50e1926 cff59ad443afbda9 ec4fc85565b3acbe 1ad6d5603e6265f7 a2d791a6bf287977 d4a96f4939d0821a 153f45e2c17abb96 0211f2132c1c3606 d341b786ae9b8bd7 3fb034cb5ccf4100 d0ff3fc576b0d678 aaca1bff0e52a504 f4b990b5df40a60b 1c36a630120ec817 0e3f356c5aca25be 9bb0e9d94858b79f 70733574f48341ba eee789820c6f03ad d74a8aa15783c40c 7e944cffab3bf95d e385c20af5af33a5 920ee82c5585dd23 0adf0a79229ae520 61e33f32791c1f5c 174086a66b23c4e3 50b1f07c74d116e4 954b3318f5dc5324 60bf22261afca1f8 621a10ca3e879e12 1cbf86854f7b2a46
UuVnjiFhMEyPeEGo,584f367066b793d6 8ac4d6ed0bfe04e1 86a269ee9230ab95 9499bfea251fb07a d6a0309ccea6c627 3f7ac045f82aa386 53fd1ddab522c770 c7946bf52b9f50e8 33d6000ea2a4b74a f90b0944517033c8 817e7193facb5d9b ebcbb8e196df6786 d36484dff369c8de 450e407239284c0a 46d36215c95bd441 c2f14c211d5851ae 03bde1bb6b1f4ed2 5f6d1965053b2bbd 158a6bebfd9e6e91 f3a416c847f337c3 5fc06c38c93d06c3 cac20737e673a0c8 4cc7ba2bdb8139f1 9d01d029588ce0d1 ff6acec9badc55e1 28452699d82513f9 936cadd5d858eedc c9fa9a4e96f0190e d6a76d818d0ded4a 63f4cbf5acfe8c8a c3755f11b8e8384b 958c719959546a33 b354c1f4ab50f552 9b18fd5cbd2ba2c6 7e55117bcfdd6549 af30787475781c37 65ac8f9300d965e2 7e84e58f07340b2a 2dc3c982eb3c47b7 fb65a33116c95739 28f13d6076dd0f4c 088405e79ca83c71 132d191b84623b18 2d45bf09374fa396 bf620e1b2fa24ec5 70136db9abfb29d7 d7c5da48ae5f3e78 a2b176cbcca1e81f eb392905c1a285d0 c8ce03a90788ac28
BsjHZkrlbgJSbE0f,28e10e25e45e1415 8a35a5d891520bce 12db315c58f37047 de70e9bd6a113a1f 537596a0b679deb2 1145d2652ec4b9eb 2d21177790e713bc cf9ba82af9853fec 6d253d92299717fc a2425d68ad90acd4 924ed0cb37d262fd 12a7a0a65086ffaa b13cc8838a6db31f 9167a80326f4430d 1d15dfa8b6d5ad27 de83a8330d8beda2 454e742f54347c5b 4277754ada32fc29 366c3af93bb046a6 2ea3f5264b9d05d7 64f143bc1d6c8df5 810d5081019f7d29 222bad19a1e99a07 8a8062910c7feece 2d21a7cfe3404778 2fe891a35aa73c28 02b6b8ebce8d5d37 ba20427df0c468d2 864f9fac51621be5 20110fcce01a5815 0435987e15d9af99 a5f683039464cdbf 1ba63009735e27bb 68f40061af367396 50a5947c44c727ae d3ef74f2a180752a 05736c25b86c49fb bcf3d9f450cc9765 130f99ca85ed32c6 31e33a9cfdcd934f f4300dbac09b82b2 909469ab1b1150ad eab2c7c07db3d8aa 66e322ff6b0ad5d2 051cc80ee8341b3a 2b48a5a7ca4ce6b3 8f8770a846391e9a d3351e9417715d0b f08442f998e55f47 5b608ee9b1ca238f
myj53UFfKuMz0xZJ,caedbbeb1519184b 303a08661e6fdd94 18c0b218e554eb60 07f436da85036d22 0dddb54967de245a c30ffcf9a0264f94 5ff420a934a37cd3 26ca74f773830965 df7f22d8999d6ca7 cfc49db9ebc50317 a9ee80c6eb5cc8ed d829e224b0952c52 88a32070e74b5b33 4d2ecda50a9f2323 40e83ff6ef24a2b6 de1b527dc18a9d48 b9d2ebcb66cc22e3 3c9a78ee12fbc8f7 8e394b978b7dfbf0 67a7d6013b0955bf db9c2c2ba12049b8 20a5e6df2952430e b01c55c4e60eb20c 526f7129737e2e37 ab63bf2c6ad16729 94512c454081b96e e50e3314517b5576 c6326e37d183144b a4b02ff0b59316a0 6038da261b955bed 7655c8069355fa03 dbbb7efc210d3aab d9edc0a497fc2111 9e6f8b96c0b133c4 b55331382218d7f1 812bedf93b519bdd 1e7aba05c1609b22 7f4dbad12b7b19bc 895d504318fa9ec8 81d8d016502e6dd8 de78d8d0e392b42b 10cee44b4e21827f 1018c938c3f7937b 5f04d83261923124 e453b3ae93b0a819 367c38f5aa487717 8f50b3fbd4063c1e dc87e28389235b0c 2726b490e6eae011 3ff832d4aaa8f738
fJCd2Hk6H4T757RO,5c21402ece04bfb1 bf3d899c5aa53501 e40f71946a6a8c47 75624abcda4d8857 f6c96405cdd3cf07 dd6aeca3a04002c4 0a65b8746c94ecad c9f7d09a13a7a942 62623e2522faabb0 1c7265386f6d20ab 7c235831ecc1eb69 945531ea72c2d9dd 699295f0cac29edf a27b802647855339 80680f9c5fafdc0c 65fac9cf4cbb9cb9 0d33c6446491811b 1245ff0874e3c983 a96338e8b76f3e57 48e0519bb0c92b75 832f57a536a3da0a 01841cbdfb0645d7 d52584ea43a90578 2d6cc524f292104b f315f6edc78be7d3 37bb66d375dcb560 b0004334e542fb59 be05390ef815816d 32d95b68d1a44a46 8f1fdbe5bd441559 9cb587345ba4bfb2 bf87e53ccd5167bb 5c749bdb8c329c81 b849f2d23d348e16 1bb6e0c345779e26 ccdef6466604c98a 67f5a61ab81f32e0 ea37a770e8fc7a33 17f971a0a4bf4654 26d97092bd0fc27b 7ce247f2d3c0ddc8 15d2caefc53993d3 b77393688a88ea89 c104f9f2d2b60959 3035c86776eb2ee7 f5b02d998dd9e544 c5ed4a0f48c5bf83 0e0fa96786555226 d0c3bd9bb8a766f2 c97f0a7902d6fa4f
U2SlDe2xYUq8HMcw,1dff266c4d92e4dd 3de7695c42421afc 6f96af3b779bed5d 2b00df4ec5178d45 ab0625b627b8dac7 0f01cfbc93e5e714 994042be767ad138 24a179e134a69c11 50b0b83fc1020cb2 b873713b4dfbaf66 0d05e30b93960cd3 3aea23b06507ccb6 37a9911b81d4e319 94cbd92f24c49380 5ade3fe5fc8d8155 75b45fa92f9e00e8 9cec96f84df36821 2a70dfd5919de4bc 20151166c734bb5a 57a8cb5a6ced4777 f3e6c58c2323c8bd cc472216ce9b1ee0 f452b083be0c2112 a1ce355c874ba851 44361c725be0b3b5 a5564e8368a2acfb 61cfa600194a44af f4702cdd77f3e839 6dd7af99c8d3e6db 1d3eb18e863c9dbf 7587a1a85f546096 c8ad7fc23e3f71ca e3b8f724be588e78 fdc8c18e0cdf6396 e527f4b52923dabf 95426db0c7b252cc 1115601c52651cfe b38d5dd6fc95bc0e 8d6428a5b88cbd9f cf87a141f091cfa3 d49e2e49b701da31 8fd3fb144c7b0a86 a369e619d8f83fec 8a0b1779ed81c05c fc2b35c4bb629a14 b038ec9593016302 1973c9dcd5bd0896 562356767ded0253 6423a7d146c69116 f54679bd6692ad4c
KCiv8hh70p06dVHT,0720c9b90e0cbf9a f5ba8a30bc99792b bf8583f0231a9ac5 a394d549459a007f 8d00923ff616f956 f9ff92437d420221 d05f290462893612 7a65b8336e04761c 289800d1e8fdb59c 4fbd6415f684fd40 2a82deab24695387 df34d5c2f667aada 240f1ea31119e9e4 c3b5caa70ca7346a 015868365662c412 214748e90bbccad4 010b2a9637955869 3e68bdc48f6d9e6b f4ad20c393bf79f6 eb01b897de0e295d ef9cbad743d939c0 3c5f6283e8c53670 b625443edfbd295a 670d88246174557f af94e16a8fb61325 cbb4da36d85e8363 f7940bf30481fa8e d60f4e63a367fba4 00b6fde3f7e6cffc 0132ec4f65c6740d bef1b06031c9a688 a39b790431e01bff 16914e05e8ce22b4 fe2a22f624c23be0 aa6fc67308051d0b 3a5b5dbc86dbad65 9421a11f0b71eff8 9d3c6c353c610b06 dcb4f6ea99047693 14334527092dccfd 9b6c94f19694d433 c05f581fcfd02657 5cee36466638b666 e3d643101944c38e b44ad66dac2fb869 8eb13c3403e26c9d 858a78c2589fab67 c3b68bc5594fa68f a1206c23acb7b5fe df53c48a55d25ba0
HCLfvsIVGgP1cfM4,0f4bb923a277c1ae a45089a1a0e6fca9 d605782536784e64 85509111206b08ca d2bcbea4022e5646 8fa00eba21cb68a9 97c87adb0de4963c b8649fdc5ea89a0b 0f0770270d9648c9 7a57c5e5ee31eb9a aa4d469777c63007 dd6fc5d2e2da6300 6bcc9bc1156bf7a6 4fc03c3055f2da08 1afdd5b9136255c4 12a14e2c5e2193a0 79c4ec6302027811 bc3f8236321aaccc 1f25213e0e465999 6fb455fbef62a153 991a9c3a62b72805 46ef31f7104c9512 59cb9240f1a9141c ed2eff1279e4afdd bb507595778a2206 db54a2247252ce93 819ed62e545b645b e0bf646ab3eb7977 4706c8900359b8e2 fffeed73e7675075 adf56b0dbf15eaee 162d983ace4ddaea fdbbae7fcbf6b5df a2512b207fa091d0 b10338a1b69d5e33 0abfc499f7f59a40 3fddd0e4c5eae4cb 0b5c256ecaf98d35 3acf583e2fce395f a585648ea7d3db8b 483190ac26627197 2e3e2bedfd43dbed 9532fa801948b63e a0eedb02d89f2faa 199600ae780c756a 9084bd478db5d949 37be69daaa252678 004568262f060d42 17b658b5f48dc837 1d7ab684c0ab53a3
zFQSnzxfcdXOLKX6,cab7e34ca997726b 2604fb00522a9bee e472ff396558fd41 d4bd47a2347a4b8b fea6e2b6e208ce1f 88a0d43f19219c8a 7134639d794a3bb1 c59b822337d4745a 355fbb07abeb2e61 c93922485c080c20 63c365d7109cc602 dd010b3df8c766ac bcadec23ac3b1809 c88176df389c8147 92bb6a47cf13ff11 a0e93b00db8460c0 c4c2ed6a8cf2f796 5a11bf68a1ac6849 a3cedfc62a0b612c 1cf1062192f57298 89be37d6d5a3526d 2fff52d441ba8849 f995485dbc78f44e be2cb5b343297609 2418c897f29e5fd8 bf35bd208a152778 0c00acdcf146f348 7bbbe884e02e4eb2 1c251eed7cbc7186 821e9ecadda59cfc 258a31d8d17660bd 92d88b1653993e71 f8d759c1234a5d62 879efa12c55e7729 7a0a70c382fae157 31849293679b3589 dfe9478b68096237 c9e7b7cf3f962f6a cdfec4a3d3389a13 6d53a82271041c68 28b6a40ab7c52916 46ac2bded2cab55e 7d31970647cdea25 0c7e0d5c967bf21d 09db7cd3ca38a683 f35cc68af728f386 a2af7dab8f6cd357 3a0e46dc15f70725 9f7dd9152b44fa8c fee549c148119d26
ealwE8tw8ZAbaOU4,27c5ca85e30eb781 761855a294bfd037 15cf1cb13deabd3d 00b3f3fadd257eb9 c4d8667dc57e76cb f8fcba5bf14b8bb7 dc9dca2930cd4fcf 6d48c85a3c8dc944 94943aca77217474 51f653a18e95929a dd8da3ed92ac7597 74752e56ad2f62fb f342068be6ab2a4e 738e476ff51fd46f 0f4baae51f1ac60f 67e037b76df64c33 a2b7e80c729d1f23 55242e1c1eb6aaa1 9ade57ef2f02e35c 5b2e244cb4e44619 849a8742d88d92c4 f8b7e754260e8e4b 74edaf94c0fed95b f4f2f56114424360 b7b677c551ee2170 804d512db928f3f5 8f6dc8e26a490e48 701d95265b34fe3c 3f51723efe723e47 c2a4ac36e80130a4 5c05c3863b86eade c33722622681f9e4 0e9d08134d92fc5b ce9eac5a4a95f3f2 ed78b5a7f8773049 30b1db4361299b79 aa0c950c930aa8d2 646c1bb5d0b295c7 ed99d6b94b53b382 53175270841bac04 f4eaeed9719e02d3 2e3768673c651d64 121dd767810297a5 d6fb460d661919e7 2229b11589a45e53 8371205002a8c2d4 764a2dad7211b165 45667a2c26556cad b0c795926fe24bc7 0e7ba2c2fe02af7c
stalLo1ZdcadxOV4,d8fc0f81d3103da5 b21bf1e569bdd666 71beecb79e9a45cb f409bd951ee2a1be 32a17f1d4e385051 0e9c31b29df4278a 6ca189c461deb6a9 cd293d84d6c968bb fbaf4d59b6fb8223 5b3bdcc7d26ce9be 5f6886a728708fc8 301359e76a72d07e 5ba2109727cbbdee eb1d0e7d16fd0e7b 92cfaa5b6218d81d 2fe2d5ae5ce55f80 ccb601cb4295a41e 77ac49a801371cda f87fb8e416a7a05c 5710cec279080227 9bf07f448136bb9a 3e923495b6416986 4bfb72e1e524d498 29112e4b6227cb7c 2262d0d379f1e03c c89064b835e82335 07f7f930bedba781 022d1bc784a87b49 75a8337174241881 5fa59184e5996e2a ad7322c0e0ab2277 5f8e394b4143a573 136507c720759bf7 7f90a8d9f7922b1c 371e0bb08b89fd45 89ecfeb1f9edaf4c 83969efa56450591 25118383ab53173a 48e2b2864ac7d812 9a10af9747a018d4 d928187d4bda8522 39a3eeddb1e8ad43 67071196318200d9 597a78903a3471a5 e455c5325c0886b9 026129dfc574eef4 feccc1bf1bb39cb0 031842af26237439 62aeae27a5314389 a25d66b3642a65b1
CT8wxFU8oHqbAqTs,3e8bf67c30f29a88 108b29909369f111 6282d1b8b7f753b0 77f20a6b00a98b8b 93f606256a625ebb 90cd1f3cb4425946 95732230f2ace2ec dd363779b1368863 9bfa8892d9ffc8b8 6d3cb6345ecdc094 944bdbb4de7a814b 47d9bbd1ec9e3423 79e92640f194a10b a4ab54697610c1e8 712b5a8f9f7b8921 77c65f8ac75fbf02 fc6ffb4914a8c106 a66b5f9f47f9e5d4 5a0ad8eb0f6f0519 580496d04663b651 732c4032e0a81e3a bfca430cedbb42ee 40e52f76125f7bcb 83e9c721b21dc069 db1d2f484f21dca0 99a39d69c357e891 6c11cc2b4db3d7e9 915d499cc6cdc383 c643e95be8aab54a b6d979724c62eeab 9b727ca8d9c0dc12 0cf60208d9113096 9d467a9bbbba13ba 5d9b6f4c88c8e585 df8da6e04de898e8 e35de7acd315642f e7d6cd6028bff3d7 8409ff2e0134902d 73a818fea707087a 634e95a563782ec5 71a6f816e15607f2 6d55ffc3cb26241c 14b74a3de8de7923 440b4dfc9a70a436 3d5f98cacd2ae0a5 9b54e16c0f270326 d6d9b617e32a1f97 0a70e1cfe2f261a6 de7da0e0e5b93fb4 20f90f28d5b8c26e
8VXxY0rsZoENZ0s7,597e24ccf265b201 c280a32552fcb41c d3add3e3188e1cb1 0672c29f49f57fc3 21ddddf1f3daba79 fab5fb277d775d7f 73ba144ca45e37da 48e8e27e3675df14 f03a082e6a709bf3 e63cd9d03661aa2b 3d5b978d09e51b00 ee58129557cfa95b f92f12f8841e829b 86db1a0f5c54db1a 65f998d38467560a 747adf1ec178da7a 504d4dfa810af44c de21438c561f783b c0a55145d01522cb 4156adcc5c8051bb 0d06660c7c30724e c859f2d4add353a3 c017a65afc5a3b55 a461751752fcbf14 f41c5df09d0e3cdb 6fce025768d766a2 e59f50c4c70d9a74 14cb8a6c43793f27 c97975658f0939b1 5cf45369ff01c518 914955a036966d94 70c217c03761b975 d124b875f55ef795 89d1c08508cd3635 c51784a57473b4e8 417e993558c76023 90b391b4de631d1d 9d1e1a1bdbc80dc2 ab1a2e6b18e6d75a f15206e5d1387bcc fa30a65c349214ce 88146a3a993ea038 0f25520de871793b 3bdb41bd738842d0 4c0d8e89af0e3f92 cf1c82b73edc9e6d bb980f50edd80869 cd20a1413214f2ae bc5cfc9ad5b36256 509850e539b723e3
Ho5v7Zw8qqn1yRRa,424ee1fdb40a435e 913f09828632439a e98b435b5d66ce48 0c45ba01c4a9f31b e487e2b9db82344a 00592dd060003bd4 33f4b38a1397f96e e5c7d11289ea65a7 2b9a0ff281fc045c 94187fa5c0dc8653 da5495d26dcc1edd 85399eb95a951eab af41bfe20a68c569 f2d944cddfb39a1b dcb008dd673ac8b1 61fe9f888542b992 efaeed69babbb727 3a39ca9e294b9658 919cfcb24d3eaf05 1d7d01663a61f618 040494a475319dac 0db67c56994a1baf b794eea2757e097e 1636fd9cd4102e66 d01e6db8a3aa18f3 f3903f42263fab00 b4a33eb3c462a175 ada0bb6ab58fa469 0df1574d660c1484 11957c1eaad6d80c 045c09c16524bde1 efcb9c04acc53887 693e95269bf70437 b92aa7e2cba70c7f f87f264b42a0d50a b29e0ba187ea1f6a f040aaf4b76953ab c324e1e2eca2dbfe ac8210d6318add9a ade7df3c6b8e7531 e74c2e24b28c2a8c 879cf5a3734ea3d2 ef7cf0cc8e6e4526 8e76454f13d10385 f0471699a61ca6d4 bbccbe732c828143 6580227a67749b61 d403251ee0ae5a21 ab0b3ef9efeb95c3 381545e18423d5ea
3xuGRGLgFi6K0foL,2bf32e5694dca885 f402d17e399ffeee e890809dc3a05467 17c1ccf0c18cc9b8 aace30a4b28d82c4 e6266940b6191ccd f4f1988bd9875893 87754c0dd4838f76 1db69fa4b67ccf84 3fe1ab8cd9445c48 4d02fb4988523045 975a25f94b6f8d09 d6515271bde377e0 af6980d34a7f9145 645dbce544803327 67e448441a90b938 7acb3007e53f246e e5c3dc69a6af3d89 ce3c3b13b7783ab7 cb869cce9ee63783 486808dea31ef3c0 1806d917cf659339 67210d069c531b69 73f7c3e0a65c4e20 03134222f8da5d54 e6fc8b6742d73369 e35335cde0101708 ab0f8004c37e1525 9d474d72ffed9428 736a051739feacd9 685265d841666e92 f160f6f3f020a5cc ae3e14373d18263c 4c99fde7308ec9c0 1cc96cfec87e3fa4 93de4d6fa9fa871b 891b822cd123db60 bcd46f1167e8f642 fd8b8500bb72c7db 3e3511015fac3080 10f077bdc1c7c36e 8486b585cb9b4e30 2601a55155d56ee9 f1d438d14601d3c8 b454be513119d805 07cfa013b8db72bd ee35dc80c01897bb 4e7ee51b7276a0a9 1b38060f87e24351 73fda7ad5cb1d919
Bz6xXGavZefjvw9X,f8361992e9b0e077 92d5612e55f47b80 ca2281a970aaca39 d08f1e685270b848 8f84f1639f87e343 5ea648e41af5b751 fb2b3a265d3f35ac 4f9bc8c26f5794bc 7e956c56b3ce4074 e1df4dc0f4f6d120 21e991c129ba02c6 c34d611135a09028 6d98aa516f381241 1b0b49cf59543902 7794ce7e2778055a a4b06bc2db78de50 0c5e2c75dbcd4c50 ac58635156206e28 56cd258e5870ebdb b16b412703a3e99e 80b853e402788d7b ba6ff4ffee58742d 3c64911d5358a157 087ee5d5db6758fa 2e5a95f877c84660 48d10d98f962e693 9026fd5f6d61d3d7 f559d71c73cf4482 6f6ce11d25e8c04b e0d8a06cfd7d19bd 76a1e996abe5eb0b a3e47643a3f9c050 18dcf81d41f69683 d54b33281f863fe7 69dcaf7df5d0a466 8461e6944f6be8ee 1b5edc8e0fbc973c dc6d1eb33a80b662 e58b9a3796465509 9c48296306ab47f3 b589139240a41008 47e5fea44838d15f 6fa9ed29c6aba176 48b17db0c8bca962 325fbbc7888e437e a06c90d862c23687 2a0a5595f8853c19 74a9adfad5c4e866 d58f0f3d2cc20390 a1dcf29abcadea25
GBwT6NeWuGaqMbZZ,ef35b0ff04836cdf 33c33db5a4cde252 a403bf51ec8c8b78 990d2f6cf8a8dc71 598bbd19d65cb28e ac9fe8ab83c87eda 8764497895b9d9f4 9aba5af542ee1bf1 20382b7a1d09fb81 3c9281d07b54c3d8 0e38845a9dbee3a2 6adc74fbb887a2db a0531435457fca97 bf411976c7b7aad0 1630486b022e4b70 bbb88a8fd5a70305 9c575d9d1349bc96 585b06c94139084f b15bef43adb256a9 dbcaf657c47ea8e5 d19d65b7900f5fca 3a1134b7e0ffc2b9 7ef72e28726fd70c 398889a7afa57493 be4db385fdc619b5 5eea7cf03afbb675 ee54f00473ba4d65 9fa037ef27460f87 930d9c4ad963b5c8 695344ceffaa0bfa cea696fd1d7b4967 6e6d87f9d58b307b b88b280afefc8a25 457215b8f277f080 10fb6303c141e222 1414740a209e39a1 9d428fdffe45ec72 6f810873cc517bb1 f06cf1958c01d897 ef7fcfbaa5d48d80 62cbb65055d13573 adf0d487dc4076c0 19e065805cfa606b 1cfbbb4733114b1f 86866be6e55556c5 723b3a2608b6262f da74b947471349c6 2aadaacff9343855 312d48ea1e66f822 a50ddb65cf4c70ce
fHzIVUqS38pi3vDN,c9a55e6cdae01eeb df9dc52677cb0ed7 037b10f0f0a7f79e f180f166d5adde8c 3085cb04ab5007d8 3a7bb8a2d7f456f6 48708ed17f3bc976 e4b4986f175a9474 5fa85e04027b70db 0b68b1f41a6d3981 ea022236363ecb5a 8742485c47c2e2c0 126982c2834bb636 251e57ae8567bdb8 28fe65676bb9482c 3b47c08c65f3c131 66ce694318cccc4c 693b6bb307341171 80151f44ea0aa20d d24cb5cb950417f9 dafc230eb170a4ee e31c1138d638cd75 61aefb276bf172d0 31728522f0b5bbf3 14a61e8c9129608a 213d9029ed3ace8f 0b6915d20c77816a 2cb91cd4701b5493 7cb2962313fe46cd 739a508cf4a94322 36adbe576836dbfb bbb06badefc7fc9d 22f111d8611a9527 fa085aef3a52aa59 dda1bc471b129fec 884adbc41e822cc8 80d01a3e90b5b9ee 92036d5ac4d1b234 040803c0b7f5d0de 558c1b4b31ffdc64 dce8ebd1723083ea 0d9a4aa17b1e4c7a 20ac79786010fc43 15810641e7c0099b 70d2b0a55385d928 8bd6211b2266142a 75091cd69c75ef2b a99be467ffdcce1e 097adba330fdc353 91b3db8b2bafa6cf
WRWYJi1r2EJP7eZ4,deac2aa46b70e85c a1421f26d3b492d9 4620eb5f32672fc4 8d7fb3d5e2ff8d36 1423d5f17e07f4b9 4eb419accd2696d1 8ed9d354e8debeb4 256f51aa928ef4f8 23f5041cbbc75591 053cb5b6b837e937 3e5afe9559a68e51 ba1cba77dff74264 d316b813185e36d8 e406ac1d1cf1fed0 55eaf648fd4de1cf 5a8f8cc142d4182f a0065cae81976360 a91d017f6b6cdb93 3f70f2d1be5e7506 84bef8d2ac40b781 fba21bd3e38a1ed5 23f2c43d80b21616 27c2dcb542d0a954 08375751ea88933c 522cdc8e3c039254 03b1cc81f72db0f9 d56a23bdbc051d35 87249d7d824c20fd d53e9017aceeae5c 689d22f2bb6b3fe5 1a266f4650fa9046 6bcc209f5c501a5d 1b3d4a65fe08b310 198fa9fdbf6a8275 9bd405f322fc2f2a e65f53339a836ee3 251668d89126043a 4d3c4f69855b81d1 a4f871c217d87161 136dbe6a5bfd90b9 137bdaa87cfc7b18 0ca070801fae5f7e c6a2cca92ccebbed 2e3ebe549b4dd4a4 2cd33098ad86e6ae 922f777d272aa353 20a8aa564c5ad76e a1f008d886eca6b5 18eda77480eb1abc 2f6e5624d0f22373
5VZbOgfHe6167MWd,e5830848b6755a84 30f696ddca06d493 88dae9ebad365c57 cb8c4865ffd7437f eada6001af353f25 10be42de7ab8acfa 9e36d996892f428a d0e466f0aa0687c3 4166ce7909d699ea b0aaa1b7b88d2767 987953efff4a7523 bef35047e609e560 85dfdf1c14303e27 8a7870fe1703a976 4026f6db646f8c72 983c98f2e74b8a2b 96dfa6515dde8da3 0ce3a25fe66d7f5e a4394b3be3598df0 2585062f0921bb80 07e6408be3482b57 1c1165cbd8e7fb19 822ccdd7632a3500 e25d5ba38e3e2a25 3b8588ffc7954acd 0a2d5eb6540a2606 aadba7f088bde6a4 1ea744d4e2f6ff7c 0828ca22b466c331 c34bac33645585e7 305f4573d70cbddc 8f02bd1d8a896039 3f6bb211900c8fd1 3f4a3041511d9b5b 34a0c532d3f1c603 d667ef5352b1cf73 979406f7390a6cec ecbf898d21413c04 31916c2c0d705a38 2266f54d8a85ab00 ce1411c4a79ae3e1 b073ad0fc2d60196 e234de11abc73322 62023e47ef638ca7 418fe75e0dd91e35 80d13fa60825f3d7 c93dfd962d9a1868 ba488a2319f4e896 ce7e353eae3dc581 955a6d0d4f3eaabb
